T;t;x;y;z;vx;vy;vz
2459897.625000;2022-Nov-14 03:00:00;-1.3591687101E+06;7.8911249749E+04;3.1008022524E+04;5.7666690389E-04;-1.5674639891E-02;1.1763493509E-04
2459897.666667;2022-Nov-14 04:00:00;-1.3591666326E+06;7.8854821096E+04;3.1008445975E+04;5.7753658392E-04;-1.5674611903E-02;1.1761537341E-04
2459897.708333;2022-Nov-14 05:00:00;-1.3591645519E+06;7.8798392544E+04;3.1008869355E+04;5.7840635605E-04;-1.5674583887E-02;1.1759580105E-04
2459897.750000;2022-Nov-14 06:00:00;-1.3591624680E+06;7.8741964092E+04;3.1009292664E+04;5.7927622029E-04;-1.5674555843E-02;1.1757621803E-04
2459897.791667;2022-Nov-14 07:00:00;-1.3591603811E+06;7.8685535742E+04;3.1009715904E+04;5.8014617666E-04;-1.5674527770E-02;1.1755662434E-04
2459897.833333;2022-Nov-14 08:00:00;-1.3591582910E+06;7.8629107492E+04;3.1010139072E+04;5.8101622517E-04;-1.5674499669E-02;1.1753701999E-04
2459897.875000;2022-Nov-14 09:00:00;-1.3591561978E+06;7.8572679344E+04;3.1010562170E+04;5.8188636584E-04;-1.5674471539E-02;1.1751740498E-04
2459897.916667;2022-Nov-14 10:00:00;-1.3591541014E+06;7.8516251297E+04;3.1010985197E+04;5.8275659867E-04;-1.5674443380E-02;1.1749777932E-04
2459897.958333;2022-Nov-14 11:00:00;-1.3591520019E+06;7.8459823352E+04;3.1011408154E+04;5.8362692368E-04;-1.5674415193E-02;1.1747814301E-04
2459898.000000;2022-Nov-14 12:00:00;-1.3591498993E+06;7.8403395508E+04;3.1011831040E+04;5.8449734088E-04;-1.5674386976E-02;1.1745849605E-04
2459898.041667;2022-Nov-14 13:00:00;-1.3591477935E+06;7.8346967765E+04;3.1012253855E+04;5.8536785029E-04;-1.5674358730E-02;1.1743883844E-04
2459898.083333;2022-Nov-14 14:00:00;-1.3591456846E+06;7.8290540125E+04;3.1012676600E+04;5.8623845193E-04;-1.5674330455E-02;1.1741917019E-04
2459898.125000;2022-Nov-14 15:00:00;-1.3591435726E+06;7.8234112586E+04;3.1013099273E+04;5.8710914580E-04;-1.5674302151E-02;1.1739949130E-04
2459898.166667;2022-Nov-14 16:00:00;-1.3591414575E+06;7.8177685149E+04;3.1013521876E+04;5.8797993191E-04;-1.5674273817E-02;1.1737980177E-04
2459898.208333;2022-Nov-14 17:00:00;-1.3591393392E+06;7.8121257815E+04;3.1013944408E+04;5.8885081029E-04;-1.5674245453E-02;1.1736010161E-04
2459898.250000;2022-Nov-14 18:00:00;-1.3591372177E+06;7.8064830582E+04;3.1014366869E+04;5.8972178094E-04;-1.5674217059E-02;1.1734039082E-04
2459898.291667;2022-Nov-14 19:00:00;-1.3591350932E+06;7.8008403452E+04;3.1014789259E+04;5.9059284388E-04;-1.5674188635E-02;1.1732066940E-04
2459898.333333;2022-Nov-14 20:00:00;-1.3591329655E+06;7.7951976424E+04;3.1015211578E+04;5.9146399913E-04;-1.5674160181E-02;1.1730093736E-04
2459898.375000;2022-Nov-14 21:00:00;-1.3591308346E+06;7.7895549499E+04;3.1015633825E+04;5.9233524669E-04;-1.5674131697E-02;1.1728119470E-04
2459898.416667;2022-Nov-14 22:00:00;-1.3591287006E+06;7.7839122676E+04;3.1016056002E+04;5.9320658657E-04;-1.5674103182E-02;1.1726144141E-04
2459898.458333;2022-Nov-14 23:00:00;-1.3591265635E+06;7.7782695956E+04;3.1016478108E+04;5.9407801880E-04;-1.5674074637E-02;1.1724167751E-04
2459898.500000;2022-Nov-15 00:00:00;-1.3591244233E+06;7.7726269339E+04;3.1016900142E+04;5.9494954339E-04;-1.5674046061E-02;1.1722190300E-04
2459898.541667;2022-Nov-15 01:00:00;-1.3591222799E+06;7.7669842824E+04;3.1017322105E+04;5.9582116034E-04;-1.5674017455E-02;1.1720211788E-04
2459898.583333;2022-Nov-15 02:00:00;-1.3591201334E+06;7.7613416413E+04;3.1017743997E+04;5.9669286968E-04;-1.5673988817E-02;1.1718232215E-04
2459898.625000;2022-Nov-15 03:00:00;-1.3591179837E+06;7.7556990105E+04;3.1018165818E+04;5.9756467141E-04;-1.5673960149E-02;1.1716251581E-04
2459898.666667;2022-Nov-15 04:00:00;-1.3591158309E+06;7.7500563900E+04;3.1018587568E+04;5.9843656555E-04;-1.5673931449E-02;1.1714269888E-04
2459898.708333;2022-Nov-15 05:00:00;-1.3591136750E+06;7.7444137798E+04;3.1019009246E+04;5.9930855212E-04;-1.5673902717E-02;1.1712287134E-04
2459898.750000;2022-Nov-15 06:00:00;-1.3591115159E+06;7.7387711800E+04;3.1019430852E+04;6.0018063111E-04;-1.5673873955E-02;1.1710303321E-04
2459898.791667;2022-Nov-15 07:00:00;-1.3591093537E+06;7.7331285906E+04;3.1019852387E+04;6.0105280256E-04;-1.5673845160E-02;1.1708318449E-04
2459898.833333;2022-Nov-15 08:00:00;-1.3591071883E+06;7.7274860115E+04;3.1020273851E+04;6.0192506647E-04;-1.5673816334E-02;1.1706332517E-04
2459898.875000;2022-Nov-15 09:00:00;-1.3591050198E+06;7.7218434428E+04;3.1020695243E+04;6.0279742285E-04;-1.5673787476E-02;1.1704345527E-04
2459898.916667;2022-Nov-15 10:00:00;-1.3591028482E+06;7.7162008845E+04;3.1021116564E+04;6.0366987173E-04;-1.5673758586E-02;1.1702357478E-04
2459898.958333;2022-Nov-15 11:00:00;-1.3591006734E+06;7.7105583367E+04;3.1021537813E+04;6.0454241310E-04;-1.5673729664E-02;1.1700368371E-04
2459899.000000;2022-Nov-15 12:00:00;-1.3590984955E+06;7.7049157992E+04;3.1021958990E+04;6.0541504699E-04;-1.5673700709E-02;1.1698378207E-04
2459899.041667;2022-Nov-15 13:00:00;-1.3590963144E+06;7.6992732722E+04;3.1022380096E+04;6.0628777340E-04;-1.5673671723E-02;1.1696386984E-04
2459899.083333;2022-Nov-15 14:00:00;-1.3590941302E+06;7.6936307556E+04;3.1022801130E+04;6.0716059236E-04;-1.5673642703E-02;1.1694394705E-04
2459899.125000;2022-Nov-15 15:00:00;-1.3590919428E+06;7.6879882494E+04;3.1023222093E+04;6.0803350387E-04;-1.5673613651E-02;1.1692401368E-04
2459899.166667;2022-Nov-15 16:00:00;-1.3590897523E+06;7.6823457537E+04;3.1023642983E+04;6.0890650795E-04;-1.5673584566E-02;1.1690406974E-04
2459899.208333;2022-Nov-15 17:00:00;-1.3590875587E+06;7.6767032685E+04;3.1024063802E+04;6.0977960461E-04;-1.5673555448E-02;1.1688411524E-04
2459899.250000;2022-Nov-15 18:00:00;-1.3590853619E+06;7.6710607938E+04;3.1024484549E+04;6.1065279387E-04;-1.5673526297E-02;1.1686415017E-04
2459899.291667;2022-Nov-15 19:00:00;-1.3590831620E+06;7.6654183296E+04;3.1024905224E+04;6.1152607573E-04;-1.5673497112E-02;1.1684417455E-04
2459899.333333;2022-Nov-15 20:00:00;-1.3590809589E+06;7.6597758759E+04;3.1025325827E+04;6.1239945021E-04;-1.5673467895E-02;1.1682418836E-04
2459899.375000;2022-Nov-15 21:00:00;-1.3590787527E+06;7.6541334327E+04;3.1025746358E+04;6.1327291732E-04;-1.5673438644E-02;1.1680419163E-04
2459899.416667;2022-Nov-15 22:00:00;-1.3590765434E+06;7.6484910001E+04;3.1026166817E+04;6.1414647708E-04;-1.5673409359E-02;1.1678418434E-04
2459899.458333;2022-Nov-15 23:00:00;-1.3590743309E+06;7.6428485780E+04;3.1026587204E+04;6.1502012950E-04;-1.5673380040E-02;1.1676416650E-04
2459899.500000;2022-Nov-16 00:00:00;-1.3590721152E+06;7.6372061665E+04;3.1027007519E+04;6.1589387460E-04;-1.5673350688E-02;1.1674413811E-04
2459899.541667;2022-Nov-16 01:00:00;-1.3590698964E+06;7.6315637655E+04;3.1027427762E+04;6.1676771237E-04;-1.5673321301E-02;1.1672409918E-04
2459899.583333;2022-Nov-16 02:00:00;-1.3590676745E+06;7.6259213751E+04;3.1027847933E+04;6.1764164285E-04;-1.5673291881E-02;1.1670404971E-04
2459899.625000;2022-Nov-16 03:00:00;-1.3590654494E+06;7.6202789953E+04;3.1028268031E+04;6.1851566604E-04;-1.5673262426E-02;1.1668398970E-04
2459899.666667;2022-Nov-16 04:00:00;-1.3590632212E+06;7.6146366262E+04;3.1028688057E+04;6.1938978195E-04;-1.5673232936E-02;1.1666391915E-04
2459899.708333;2022-Nov-16 05:00:00;-1.3590609898E+06;7.6089942676E+04;3.1029108011E+04;6.2026399060E-04;-1.5673203412E-02;1.1664383807E-04
2459899.750000;2022-Nov-16 06:00:00;-1.3590587553E+06;7.6033519197E+04;3.1029527893E+04;6.2113829200E-04;-1.5673173854E-02;1.1662374645E-04
2459899.791667;2022-Nov-16 07:00:00;-1.3590565176E+06;7.5977095825E+04;3.1029947702E+04;6.2201268617E-04;-1.5673144260E-02;1.1660364431E-04
2459899.833333;2022-Nov-16 08:00:00;-1.3590542768E+06;7.5920672559E+04;3.1030367439E+04;6.2288717311E-04;-1.5673114632E-02;1.1658353165E-04
2459899.875000;2022-Nov-16 09:00:00;-1.3590520328E+06;7.5864249399E+04;3.1030787104E+04;6.2376175284E-04;-1.5673084968E-02;1.1656340845E-04
2459899.916667;2022-Nov-16 10:00:00;-1.3590497857E+06;7.5807826347E+04;3.1031206696E+04;6.2463642538E-04;-1.5673055270E-02;1.1654327474E-04
2459899.958333;2022-Nov-16 11:00:00;-1.3590475354E+06;7.5751403401E+04;3.1031626215E+04;6.2551119073E-04;-1.5673025535E-02;1.1652313051E-04
2459900.000000;2022-Nov-16 12:00:00;-1.3590452820E+06;7.5694980563E+04;3.1032045662E+04;6.2638604891E-04;-1.5672995766E-02;1.1650297576E-04
2459900.041667;2022-Nov-16 13:00:00;-1.3590430255E+06;7.5638557832E+04;3.1032465037E+04;6.2726099993E-04;-1.5672965961E-02;1.1648281050E-04
2459900.083333;2022-Nov-16 14:00:00;-1.3590407658E+06;7.5582135208E+04;3.1032884338E+04;6.2813604381E-04;-1.5672936120E-02;1.1646263473E-04
2459900.125000;2022-Nov-16 15:00:00;-1.3590385029E+06;7.5525712692E+04;3.1033303568E+04;6.2901118055E-04;-1.5672906243E-02;1.1644244845E-04
2459900.166667;2022-Nov-16 16:00:00;-1.3590362369E+06;7.5469290283E+04;3.1033722724E+04;6.2988641018E-04;-1.5672876330E-02;1.1642225166E-04
2459900.208333;2022-Nov-16 17:00:00;-1.3590339677E+06;7.5412867982E+04;3.1034141808E+04;6.3076173270E-04;-1.5672846381E-02;1.1640204437E-04
2459900.250000;2022-Nov-16 18:00:00;-1.3590316954E+06;7.5356445789E+04;3.1034560819E+04;6.3163714812E-04;-1.5672816396E-02;1.1638182658E-04
2459900.291667;2022-Nov-16 19:00:00;-1.3590294199E+06;7.5300023704E+04;3.1034979757E+04;6.3251265647E-04;-1.5672786374E-02;1.1636159829E-04
2459900.333333;2022-Nov-16 20:00:00;-1.3590271413E+06;7.5243601728E+04;3.1035398622E+04;6.3338825775E-04;-1.5672756316E-02;1.1634135950E-04
2459900.375000;2022-Nov-16 21:00:00;-1.3590248595E+06;7.5187179859E+04;3.1035817415E+04;6.3426395197E-04;-1.5672726221E-02;1.1632111022E-04
2459900.416667;2022-Nov-16 22:00:00;-1.3590225746E+06;7.5130758099E+04;3.1036236134E+04;6.3513973916E-04;-1.5672696089E-02;1.1630085045E-04
2459900.458333;2022-Nov-16 23:00:00;-1.3590202865E+06;7.5074336447E+04;3.1036654781E+04;6.3601561931E-04;-1.5672665921E-02;1.1628058019E-04
2459900.500000;2022-Nov-17 00:00:00;-1.3590179953E+06;7.5017914904E+04;3.1037073354E+04;6.3689159245E-04;-1.5672635715E-02;1.1626029944E-04
2459900.541667;2022-Nov-17 01:00:00;-1.3590157009E+06;7.4961493470E+04;3.1037491855E+04;6.3776765859E-04;-1.5672605472E-02;1.1624000820E-04
2459900.583333;2022-Nov-17 02:00:00;-1.3590134034E+06;7.4905072145E+04;3.1037910282E+04;6.3864381774E-04;-1.5672575192E-02;1.1621970649E-04
2459900.625000;2022-Nov-17 03:00:00;-1.3590111027E+06;7.4848650929E+04;3.1038328637E+04;6.3952006991E-04;-1.5672544874E-02;1.1619939429E-04
2459900.666667;2022-Nov-17 04:00:00;-1.3590087988E+06;7.4792229822E+04;3.1038746918E+04;6.4039641512E-04;-1.5672514519E-02;1.1617907162E-04
2459900.708333;2022-Nov-17 05:00:00;-1.3590064918E+06;7.4735808824E+04;3.1039165126E+04;6.4127285338E-04;-1.5672484126E-02;1.1615873847E-04
2459900.750000;2022-Nov-17 06:00:00;-1.3590041816E+06;7.4679387936E+04;3.1039583261E+04;6.4214938470E-04;-1.5672453695E-02;1.1613839486E-04
2459900.791667;2022-Nov-17 07:00:00;-1.3590018683E+06;7.4622967158E+04;3.1040001322E+04;6.4302600909E-04;-1.5672423226E-02;1.1611804076E-04
2459900.833333;2022-Nov-17 08:00:00;-1.3589995519E+06;7.4566546489E+04;3.1040419311E+04;6.4390272658E-04;-1.5672392719E-02;1.1609767621E-04
2459900.875000;2022-Nov-17 09:00:00;-1.3589972322E+06;7.4510125930E+04;3.1040837226E+04;6.4477953716E-04;-1.5672362174E-02;1.1607730118E-04
2459900.916667;2022-Nov-17 10:00:00;-1.3589949094E+06;7.4453705481E+04;3.1041255067E+04;6.4565644086E-04;-1.5672331591E-02;1.1605691570E-04
2459900.958333;2022-Nov-17 11:00:00;-1.3589925835E+06;7.4397285143E+04;3.1041672836E+04;6.4653343769E-04;-1.5672300969E-02;1.1603651975E-04
2459901.000000;2022-Nov-17 12:00:00;-1.3589902544E+06;7.4340864914E+04;3.1042090530E+04;6.4741052766E-04;-1.5672270308E-02;1.1601611334E-04
2459901.041667;2022-Nov-17 13:00:00;-1.3589879222E+06;7.4284444797E+04;3.1042508152E+04;6.4828771078E-04;-1.5672239608E-02;1.1599569648E-04
2459901.083333;2022-Nov-17 14:00:00;-1.3589855867E+06;7.4228024789E+04;3.1042925699E+04;6.4916498706E-04;-1.5672208870E-02;1.1597526916E-04
2459901.125000;2022-Nov-17 15:00:00;-1.3589832482E+06;7.4171604893E+04;3.1043343173E+04;6.5004235653E-04;-1.5672178093E-02;1.1595483139E-04
2459901.166667;2022-Nov-17 16:00:00;-1.3589809064E+06;7.4115185107E+04;3.1043760574E+04;6.5091981919E-04;-1.5672147276E-02;1.1593438317E-04
2459901.208333;2022-Nov-17 17:00:00;-1.3589785615E+06;7.4058765432E+04;3.1044177901E+04;6.5179737505E-04;-1.5672116420E-02;1.1591392450E-04
2459901.250000;2022-Nov-17 18:00:00;-1.3589762135E+06;7.4002345869E+04;3.1044595154E+04;6.5267502413E-04;-1.5672085525E-02;1.1589345539E-04
2459901.291667;2022-Nov-17 19:00:00;-1.3589738623E+06;7.3945926417E+04;3.1045012334E+04;6.5355276644E-04;-1.5672054590E-02;1.1587297583E-04
2459901.333333;2022-Nov-17 20:00:00;-1.3589715079E+06;7.3889507076E+04;3.1045429440E+04;6.5443060200E-04;-1.5672023616E-02;1.1585248583E-04
2459901.375000;2022-Nov-17 21:00:00;-1.3589691504E+06;7.3833087847E+04;3.1045846472E+04;6.5530853081E-04;-1.5671992602E-02;1.1583198540E-04
2459901.416667;2022-Nov-17 22:00:00;-1.3589667897E+06;7.3776668729E+04;3.1046263430E+04;6.5618655289E-04;-1.5671961548E-02;1.1581147453E-04
2459901.458333;2022-Nov-17 23:00:00;-1.3589644258E+06;7.3720249724E+04;3.1046680314E+04;6.5706466825E-04;-1.5671930453E-02;1.1579095322E-04
2459901.500000;2022-Nov-18 00:00:00;-1.3589620588E+06;7.3663830830E+04;3.1047097125E+04;6.5794287691E-04;-1.5671899319E-02;1.1577042148E-04
2459901.541667;2022-Nov-18 01:00:00;-1.3589596886E+06;7.3607412049E+04;3.1047513861E+04;6.5882117888E-04;-1.5671868144E-02;1.1574987931E-04
2459901.583333;2022-Nov-18 02:00:00;-1.3589573153E+06;7.3550993379E+04;3.1047930524E+04;6.5969957417E-04;-1.5671836929E-02;1.1572932672E-04
2459901.625000;2022-Nov-18 03:00:00;-1.3589549388E+06;7.3494574823E+04;3.1048347113E+04;6.6057806279E-04;-1.5671805673E-02;1.1570876369E-04
2459901.666667;2022-Nov-18 04:00:00;-1.3589525591E+06;7.3438156379E+04;3.1048763627E+04;6.6145664477E-04;-1.5671774377E-02;1.1568819025E-04
2459901.708333;2022-Nov-18 05:00:00;-1.3589501763E+06;7.3381738047E+04;3.1049180067E+04;6.6233532010E-04;-1.5671743039E-02;1.1566760638E-04
2459901.750000;2022-Nov-18 06:00:00;-1.3589477903E+06;7.3325319829E+04;3.1049596434E+04;6.6321408881E-04;-1.5671711661E-02;1.1564701210E-04
2459901.791667;2022-Nov-18 07:00:00;-1.3589454012E+06;7.3268901723E+04;3.1050012726E+04;6.6409295090E-04;-1.5671680241E-02;1.1562640739E-04
2459901.833333;2022-Nov-18 08:00:00;-1.3589430089E+06;7.3212483731E+04;3.1050428944E+04;6.6497190639E-04;-1.5671648781E-02;1.1560579227E-04
2459901.875000;2022-Nov-18 09:00:00;-1.3589406134E+06;7.3156065852E+04;3.1050845088E+04;6.6585095529E-04;-1.5671617279E-02;1.1558516674E-04
2459901.916667;2022-Nov-18 10:00:00;-1.3589382147E+06;7.3099648087E+04;3.1051261157E+04;6.6673009762E-04;-1.5671585735E-02;1.1556453080E-04
2459901.958333;2022-Nov-18 11:00:00;-1.3589358129E+06;7.3043230435E+04;3.1051677152E+04;6.6760933339E-04;-1.5671554150E-02;1.1554388445E-04
2459902.000000;2022-Nov-18 12:00:00;-1.3589334079E+06;7.2986812897E+04;3.1052093073E+04;6.6848866261E-04;-1.5671522523E-02;1.1552322769E-04
2459902.041667;2022-Nov-18 13:00:00;-1.3589309998E+06;7.2930395473E+04;3.1052508919E+04;6.6936808530E-04;-1.5671490855E-02;1.1550256053E-04
2459902.083333;2022-Nov-18 14:00:00;-1.3589285885E+06;7.2873978163E+04;3.1052924691E+04;6.7024760146E-04;-1.5671459144E-02;1.1548188296E-04
2459902.125000;2022-Nov-18 15:00:00;-1.3589261740E+06;7.2817560967E+04;3.1053340389E+04;6.7112721111E-04;-1.5671427391E-02;1.1546119500E-04
2459902.166667;2022-Nov-18 16:00:00;-1.3589237564E+06;7.2761143886E+04;3.1053756012E+04;6.7200691427E-04;-1.5671395596E-02;1.1544049664E-04
2459902.208333;2022-Nov-18 17:00:00;-1.3589213356E+06;7.2704726919E+04;3.1054171561E+04;6.7288671094E-04;-1.5671363758E-02;1.1541978787E-04
2459902.250000;2022-Nov-18 18:00:00;-1.3589189116E+06;7.2648310067E+04;3.1054587035E+04;6.7376660115E-04;-1.5671331878E-02;1.1539906872E-04
2459902.291667;2022-Nov-18 19:00:00;-1.3589164845E+06;7.2591893329E+04;3.1055002434E+04;6.7464658489E-04;-1.5671299955E-02;1.1537833917E-04
2459902.333333;2022-Nov-18 20:00:00;-1.3589140541E+06;7.2535476707E+04;3.1055417759E+04;6.7552666219E-04;-1.5671267990E-02;1.1535759924E-04
2459902.375000;2022-Nov-18 21:00:00;-1.3589116207E+06;7.2479060200E+04;3.1055833009E+04;6.7640683306E-04;-1.5671235981E-02;1.1533684891E-04
2459902.416667;2022-Nov-18 22:00:00;-1.3589091840E+06;7.2422643808E+04;3.1056248184E+04;6.7728709752E-04;-1.5671203930E-02;1.1531608820E-04
2459902.458333;2022-Nov-18 23:00:00;-1.3589067442E+06;7.2366227532E+04;3.1056663284E+04;6.7816745556E-04;-1.5671171835E-02;1.1529531710E-04
2459902.500000;2022-Nov-19 00:00:00;-1.3589043012E+06;7.2309811371E+04;3.1057078310E+04;6.7904790722E-04;-1.5671139697E-02;1.1527453563E-04
2459902.541667;2022-Nov-19 01:00:00;-1.3589018551E+06;7.2253395326E+04;3.1057493261E+04;6.7992845250E-04;-1.5671107516E-02;1.1525374377E-04
2459902.583333;2022-Nov-19 02:00:00;-1.3588994057E+06;7.2196979397E+04;3.1057908137E+04;6.8080909141E-04;-1.5671075291E-02;1.1523294153E-04
2459902.625000;2022-Nov-19 03:00:00;-1.3588969532E+06;7.2140563584E+04;3.1058322938E+04;6.8168982397E-04;-1.5671043023E-02;1.1521212892E-04
2459902.666667;2022-Nov-19 04:00:00;-1.3588944976E+06;7.2084147887E+04;3.1058737664E+04;6.8257065019E-04;-1.5671010710E-02;1.1519130593E-04
2459902.708333;2022-Nov-19 05:00:00;-1.3588920387E+06;7.2027732307E+04;3.1059152316E+04;6.8345157008E-04;-1.5670978354E-02;1.1517047257E-04
2459902.750000;2022-Nov-19 06:00:00;-1.3588895767E+06;7.1971316843E+04;3.1059566892E+04;6.8433258366E-04;-1.5670945954E-02;1.1514962884E-04
2459902.791667;2022-Nov-19 07:00:00;-1.3588871115E+06;7.1914901496E+04;3.1059981393E+04;6.8521369095E-04;-1.5670913509E-02;1.1512877474E-04
2459902.833333;2022-Nov-19 08:00:00;-1.3588846432E+06;7.1858486266E+04;3.1060395819E+04;6.8609489194E-04;-1.5670881020E-02;1.1510791027E-04
2459902.875000;2022-Nov-19 09:00:00;-1.3588821716E+06;7.1802071153E+04;3.1060810170E+04;6.8697618666E-04;-1.5670848487E-02;1.1508703544E-04
2459902.916667;2022-Nov-19 10:00:00;-1.3588796969E+06;7.1745656157E+04;3.1061224446E+04;6.8785757512E-04;-1.5670815909E-02;1.1506615025E-04
2459902.958333;2022-Nov-19 11:00:00;-1.3588772191E+06;7.1689241278E+04;3.1061638646E+04;6.8873905733E-04;-1.5670783286E-02;1.1504525470E-04
2459903.000000;2022-Nov-19 12:00:00;-1.3588747380E+06;7.1632826517E+04;3.1062052771E+04;6.8962063331E-04;-1.5670750619E-02;1.1502434878E-04
2459903.041667;2022-Nov-19 13:00:00;-1.3588722538E+06;7.1576411874E+04;3.1062466821E+04;6.9050230307E-04;-1.5670717906E-02;1.1500343251E-04
2459903.083333;2022-Nov-19 14:00:00;-1.3588697664E+06;7.1519997348E+04;3.1062880796E+04;6.9138406662E-04;-1.5670685149E-02;1.1498250589E-04
2459903.125000;2022-Nov-19 15:00:00;-1.3588672758E+06;7.1463582941E+04;3.1063294695E+04;6.9226592398E-04;-1.5670652346E-02;1.1496156891E-04
2459903.166667;2022-Nov-19 16:00:00;-1.3588647821E+06;7.1407168651E+04;3.1063708519E+04;6.9314787515E-04;-1.5670619498E-02;1.1494062158E-04
2459903.208333;2022-Nov-19 17:00:00;-1.3588622852E+06;7.1350754480E+04;3.1064122268E+04;6.9402992016E-04;-1.5670586604E-02;1.1491966390E-04
2459903.250000;2022-Nov-19 18:00:00;-1.3588597851E+06;7.1294340428E+04;3.1064535941E+04;6.9491205901E-04;-1.5670553665E-02;1.1489869587E-04
2459903.291667;2022-Nov-19 19:00:00;-1.3588572818E+06;7.1237926494E+04;3.1064949539E+04;6.9579429172E-04;-1.5670520680E-02;1.1487771750E-04
2459903.333333;2022-Nov-19 20:00:00;-1.3588547753E+06;7.1181512679E+04;3.1065363061E+04;6.9667661831E-04;-1.5670487649E-02;1.1485672878E-04
2459903.375000;2022-Nov-19 21:00:00;-1.3588522657E+06;7.1125098983E+04;3.1065776507E+04;6.9755903878E-04;-1.5670454573E-02;1.1483572973E-04
2459903.416667;2022-Nov-19 22:00:00;-1.3588497529E+06;7.1068685406E+04;3.1066189878E+04;6.9844155314E-04;-1.5670421450E-02;1.1481472033E-04
2459903.458333;2022-Nov-19 23:00:00;-1.3588472369E+06;7.1012271949E+04;3.1066603173E+04;6.9932416142E-04;-1.5670388281E-02;1.1479370059E-04
2459903.500000;2022-Nov-20 00:00:00;-1.3588447178E+06;7.0955858611E+04;3.1067016392E+04;7.0020686363E-04;-1.5670355065E-02;1.1477267052E-04
2459903.541667;2022-Nov-20 01:00:00;-1.3588421955E+06;7.0899445392E+04;3.1067429536E+04;7.0108965977E-04;-1.5670321803E-02;1.1475163011E-04
2459903.583333;2022-Nov-20 02:00:00;-1.3588396699E+06;7.0843032294E+04;3.1067842604E+04;7.0197254987E-04;-1.5670288494E-02;1.1473057937E-04
2459903.625000;2022-Nov-20 03:00:00;-1.3588371413E+06;7.0786619315E+04;3.1068255596E+04;7.0285553393E-04;-1.5670255139E-02;1.1470951829E-04
2459903.666667;2022-Nov-20 04:00:00;-1.3588346094E+06;7.0730206457E+04;3.1068668513E+04;7.0373861196E-04;-1.5670221737E-02;1.1468844689E-04
2459903.708333;2022-Nov-20 05:00:00;-1.3588320743E+06;7.0673793719E+04;3.1069081353E+04;7.0462178400E-04;-1.5670188287E-02;1.1466736516E-04
2459903.750000;2022-Nov-20 06:00:00;-1.3588295361E+06;7.0617381101E+04;3.1069494118E+04;7.0550505003E-04;-1.5670154791E-02;1.1464627311E-04
2459903.791667;2022-Nov-20 07:00:00;-1.3588269947E+06;7.0560968604E+04;3.1069906806E+04;7.0638841009E-04;-1.5670121247E-02;1.1462517073E-04
2459903.833333;2022-Nov-20 08:00:00;-1.3588244501E+06;7.0504556228E+04;3.1070319419E+04;7.0727186417E-04;-1.5670087656E-02;1.1460405803E-04
2459903.875000;2022-Nov-20 09:00:00;-1.3588219023E+06;7.0448143973E+04;3.1070731955E+04;7.0815541231E-04;-1.5670054017E-02;1.1458293501E-04
2459903.916667;2022-Nov-20 10:00:00;-1.3588193514E+06;7.0391731839E+04;3.1071144416E+04;7.0903905450E-04;-1.5670020331E-02;1.1456180167E-04
2459903.958333;2022-Nov-20 11:00:00;-1.3588167973E+06;7.0335319827E+04;3.1071556800E+04;7.0992279077E-04;-1.5669986597E-02;1.1454065801E-04
2459904.000000;2022-Nov-20 12:00:00;-1.3588142399E+06;7.0278907936E+04;3.1071969109E+04;7.1080662112E-04;-1.5669952815E-02;1.1451950404E-04
2459904.041667;2022-Nov-20 13:00:00;-1.3588116795E+06;7.0222496167E+04;3.1072381341E+04;7.1169054557E-04;-1.5669918985E-02;1.1449833975E-04
2459904.083333;2022-Nov-20 14:00:00;-1.3588091158E+06;7.0166084519E+04;3.1072793497E+04;7.1257456413E-04;-1.5669885107E-02;1.1447716516E-04
