Datum;Laenge;Breite;Abstand;Laenge rad;Breite rad;x;y;r
2026-May-27;349.6081;-3.3893;0.437193112;6.101812437;-0.059154444;0.429269668;-0.078722998;0.436428411
2026-May-28;351.205;-3.383;0.415140391;6.129683599;-0.059044489;0.409544132;-0.063364186;0.414416959
2026-May-29;352.9872;-3.3729;0.391724661;6.160788857;-0.05886821;0.388120648;-0.04774324;0.391046103
2026-May-30;355.0039;-3.3576;0.366801552;6.195986912;-0.058601175;0.364780693;-0.031889156;0.366171916
2026-May-31;357.3257;-3.3348;0.340191446;6.236509967;-0.05820324;0.339245516;-0.015845909;0.339615389
2026-Jun-01;0.0576;-3.301;0.31166607;0.00100531;-0.057613319;0.3111488;0.000312801;0.311148958
2026-Jun-02;3.3645;-3.25;0.280927865;0.058721603;-0.056723201;0.279992607;0.016460539;0.280476041
2026-Jun-03;7.5251;-3.1705;0.247577179;0.131337772;-0.055335664;0.245069257;0.032373206;0.24719823
2026-Jun-04;13.0579;-3.0391;0.211059089;0.227903348;-0.053042301;0.205312414;0.047618693;0.210762252
2026-Jun-05;21.0747;-2.7988;0.170582388;0.367822904;-0.048848275;0.158982675;0.061265668;0.170378911
2026-Jun-06;34.5617;-2.274;0.125075774;0.60321546;-0.039688787;0.102920758;0.070898783;0.124977277
2026-Jun-07;65.464;-0.656;0.074470849;1.142562342;-0.01144936;0.030923103;0.067741731;0.074465968
2026-Jun-08;168.3735;3.3924;0.047636108;2.938671948;0.05920855;-0.046576957;0.009583328;0.047552635
2026-Jun-09;239.4008;1.0044;0.092272586;4.178332192;0.017530087;-0.046962242;-0.079411345;0.092258408
2026-Jun-10;261.3689;-0.2828;0.14142076;4.561747867;-0.004935791;-0.02122304;-0.139817476;0.141419037
2026-Jun-11;272.3499;-0.9225;0.185041002;4.753402472;-0.016100662;0.007586067;-0.184861431;0.185017018
2026-Jun-12;279.2977;-1.3112;0.22402881;4.874664458;-0.022884757;0.036185559;-0.221027675;0.22397015
2026-Jun-13;284.2612;-1.5773;0.259367582;4.961293876;-0.027529078;0.063869114;-0.251279346;0.259269307
2026-Jun-14;288.0758;-1.7739;0.291755186;5.027871205;-0.030960396;0.090480938;-0.277223235;0.291615366
2026-Jun-15;291.1533;-1.9267;0.321684498;5.081583713;-0.033627259;0.116018901;-0.299839222;0.321502636
2026-Jun-16;293.7233;-2.0501;0.34951469;5.126438675;-0.035780995;0.140526783;-0.31977556;0.349290975
2026-Jun-17;295.9256;-2.1526;0.375516131;5.164876061;-0.037569957;0.164061177;-0.337486814;0.375251141
2026-Jun-18;297.851;-2.2395;0.399898187;5.19848063;-0.039086649;0.186679278;-0.353306118;0.399592751
2026-Jun-19;299.5613;-2.3147;0.422826896;5.228330997;-0.040399136;0.208433328;-0.367486736;0.422481897
2026-Jun-20;301.1005;-2.3805;0.444436596;5.255195104;-0.041547563;0.229371522;-0.380226015;0.444053058
2026-Jun-21;302.5008;-2.4389;0.464837824;5.27963495;-0.042566835;0.249536412;-0.391681638;0.46441676
2026-Jun-22;303.7865;-2.4913;0.484122845;5.302074648;-0.043481388;0.268966161;-0.401981711;0.483665268
2026-Jun-23;304.9762;-2.5386;0.502369615;5.32283883;-0.044306928;0.287693792;-0.411232778;0.501876594
2026-Jun-24;306.0848;-2.5817;0.519644698;5.34218755;-0.045059165;0.305750716;-0.419522624;0.519117263
2026-Jun-25;307.1239;-2.6212;0.536005447;5.360323267;-0.04574857;0.323162594;-0.426927269;0.535444633
2026-Jun-26;308.1031;-2.6577;0.551501665;5.377413531;-0.046385616;0.339953739;-0.433510768;0.550908459
2026-Jun-27;309.0301;-2.6915;0.5661769;5.393592733;-0.046975537;0.356144458;-0.439329667;0.565552324
2026-Jun-28;309.9116;-2.7229;0.580069454;5.40897781;-0.04752357;0.371755227;-0.444431385;0.579414536
2026-Jun-29;310.7529;-2.7524;0.593213185;5.423661265;-0.048038442;0.386801698;-0.448859524;0.59252884
2026-Jun-30;311.5588;-2.78;0.60563816;5.437726874;-0.048520153;0.401300444;-0.452650743;0.604925402
2026-Jul-01;312.3332;-2.8061;0.617371179;5.451242703;-0.048975684;0.415264523;-0.455838846;0.616630909
2026-Jul-02;313.0796;-2.8307;0.628436206;5.464269841;-0.049405035;0.428706836;-0.458453187;0.627669401
2026-Jul-03;313.8008;-2.854;0.638854724;5.476857155;-0.049811697;0.441636911;-0.460521841;0.638062323
2026-Jul-04;314.4997;-2.8762;0.648646032;5.489055262;-0.05019916;0.454066875;-0.462066649;0.647828924
2026-Jul-05;315.1784;-2.8973;0.657827497;5.500900811;-0.050567424;0.466003926;-0.463110962;0.656986623
2026-Jul-06;315.8391;-2.9175;0.666414759;5.512432202;-0.050919981;0.477457098;-0.463673205;0.665550991
2026-Jul-07;316.4835;-2.9368;0.674421911;5.523679103;-0.051256829;0.488432334;-0.463772378;0.673536164
2026-Jul-08;317.1133;-2.9553;0.681861649;5.534671187;-0.051579715;0.498936202;-0.463424348;0.680954815
2026-Jul-09;317.7301;-2.9731;0.688745401;5.545436378;-0.051890384;0.508974954;-0.462643031;0.687818347
2026-Jul-10;318.3352;-2.9902;0.695083437;5.555997365;-0.052188835;0.518552821;-0.461442554;0.694137061
2026-Jul-11;318.9298;-3.0067;0.700884964;5.566375093;-0.052476815;0.527673425;-0.459835784;0.699920132
2026-Jul-12;319.5151;-3.0226;0.70615821;5.576590505;-0.052754322;0.536340573;-0.457833721;0.705175812
2026-Jul-13;320.0922;-3.038;0.710910488;5.5866628;-0.053023103;0.544557272;-0.455446529;0.709911378
2026-Jul-14;320.662;-3.0529;0.71514826;5.596607686;-0.053283157;0.552324963;-0.452684797;0.714133314
2026-Jul-15;321.2256;-3.0673;0.718877189;5.606444362;-0.053534484;0.559646578;-0.44955585;0.717847306
2026-Jul-16;321.7837;-3.0813;0.72210218;5.616185044;-0.05377883;0.566521688;-0.44606964;0.721058213
2026-Jul-17;322.3373;-3.0949;0.724827417;5.625847187;-0.054016195;0.572952066;-0.442232171;0.723770242
2026-Jul-18;322.8871;-3.1081;0.727056396;5.635443007;-0.054246578;0.578936878;-0.438051459;0.725986907
2026-Jul-19;323.4339;-3.121;0.728791948;5.644986468;-0.054471726;0.58447571;-0.433533656;0.727710991
2026-Jul-20;323.9785;-3.1335;0.730036259;5.654491531;-0.054689892;0.589567884;-0.428684247;0.728944767
2026-Jul-21;324.5217;-3.1457;0.730790887;5.663972159;-0.054902822;0.594212185;-0.423507972;0.729689744
2026-Jul-22;325.0641;-3.1576;0.731056771;5.673438825;-0.055110516;0.598405506;-0.418011122;0.729946881
2026-Jul-23;325.6064;-3.1693;0.73083424;5.682903746;-0.05531472;0.602144941;-0.412198459;0.729716451
2026-Jul-24;326.1495;-3.1806;0.730123011;5.692382629;-0.055511942;0.605428621;-0.406072355;0.728998335
2026-Jul-25;326.6941;-3.1917;0.728922191;5.701887692;-0.055705674;0.608252357;-0.399636786;0.727791516
2026-Jul-26;327.2408;-3.2026;0.727230269;5.711429407;-0.055895915;0.610610724;-0.392896641;0.726094502
2026-Jul-27;327.7904;-3.2132;0.725045106;5.721021736;-0.05608092;0.61249903;-0.385854562;0.723905246
2026-Jul-28;328.3437;-3.2236;0.722363919;5.730678643;-0.056262434;0.613911639;-0.378513018;0.721220913
2026-Jul-29;328.9016;-3.2338;0.719183266;5.740415835;-0.056440457;0.614842732;-0.370873431;0.718038082
2026-Jul-30;329.4649;-3.2437;0.715499013;5.750247275;-0.056613245;0.615284902;-0.362938403;0.71435271
2026-Jul-31;330.0343;-3.2535;0.71130631;5.76018518;-0.056784287;0.615228912;-0.354711673;0.710159831
2026-Aug-01;330.611;-3.263;0.706599555;5.770250493;-0.056950093;0.614667746;-0.346192017;0.705454003
2026-Aug-02;331.1959;-3.2724;0.701372347;5.780458924;-0.057114154;0.613590955;-0.337381662;0.70022871
2026-Aug-03;331.79;-3.2815;0.695617437;5.790827925;-0.057272979;0.611987575;-0.328282393;0.694476869
2026-Aug-04;332.3944;-3.2905;0.689326671;5.801376695;-0.057430059;0.609845463;-0.318895403;0.688190211
2026-Aug-05;333.0106;-3.2992;0.682490919;5.812131414;-0.057581903;0.60715322;-0.309218542;0.681359772
2026-Aug-06;333.6397;-3.3078;0.675099992;5.82311128;-0.057732001;0.60389506;-0.299254744;0.673975256
2026-Aug-07;334.2833;-3.3161;0.667142555;5.834344219;-0.057876863;0.600056057;-0.289002916;0.666025493
2026-Aug-08;334.943;-3.3242;0.658606011;5.845858157;-0.058018235;0.595618691;-0.27846328;0.65749785
2026-Aug-09;335.6207;-3.332;0.64947638;5.857686253;-0.058154371;0.590564388;-0.267634665;0.648378447
2026-Aug-10;336.3184;-3.3396;0.639738142;5.869863415;-0.058287016;0.584871912;-0.256516832;0.638651735
2026-Aug-11;337.0383;-3.347;0.629374072;5.88242804;-0.05841617;0.578517658;-0.245109911;0.628300524
2026-Aug-12;337.7832;-3.354;0.618365024;5.895428998;-0.058538343;0.571476904;-0.2334109;0.617305839
2026-Aug-13;338.5559;-3.3607;0.606689691;5.908915157;-0.05865528;0.563720298;-0.221420248;0.60564635
2026-Aug-14;339.3599;-3.367;0.594324309;5.922947604;-0.058765236;0.55521639;-0.209135721;0.593298399
2026-Aug-15;340.1991;-3.3729;0.58124231;5.937594407;-0.05886821;0.545929302;-0.19655633;0.580235463
2026-Aug-16;341.0781;-3.3783;0.567413895;5.952935851;-0.058962458;0.53581893;-0.183680666;0.566427853
2026-Aug-17;342.0022;-3.3831;0.552805513;5.969064439;-0.059046234;0.524839598;-0.170508443;0.551842127
2026-Aug-18;342.9781;-3.3872;0.537379231;5.986097107;-0.059117792;0.512940575;-0.157036082;0.536440458
2026-Aug-19;344.0133;-3.3905;0.521091936;6.004164756;-0.059175388;0.500062226;-0.143264921;0.520179842
2026-Aug-20;345.1173;-3.3928;0.503894345;6.023433191;-0.059215531;0.48613698;-0.129193884;0.503011156
2026-Aug-21;346.3017;-3.3939;0.485729738;6.04410487;-0.059234729;0.471086041;-0.11482359;0.484877835
2026-Aug-22;347.5808;-3.3934;0.466532331;6.066429377;-0.059226003;0.454816745;-0.100157737;0.465714338
2026-Aug-23;348.9732;-3.391;0.446225134;6.090731341;-0.059184115;0.43721999;-0.085199212;0.445443853
2026-Aug-24;350.5025;-3.3861;0.424717112;6.117422661;-0.059098594;0.418164117;-0.069957918;0.423975635
2026-Aug-25;352.2003;-3.3777;0.401899308;6.147054862;-0.058951986;0.39748945;-0.054447161;0.401201142
2026-Aug-26;354.1097;-3.3648;0.377639465;6.180380178;-0.058726839;0.374998022;-0.038688113;0.376988443
2026-Aug-27;356.2907;-3.3456;0.35177435;6.218445809;-0.058391735;0.350439151;-0.022719004;0.351174817
2026-Aug-28;358.8315;-3.317;0.32409848;6.262791135;-0.057892571;0.323488231;-0.00659819;0.323555515
2026-Aug-29;1.8671;-3.2743;0.294347029;0.032587042;-0.057147316;0.293710501;0.009574546;0.293866518
2026-Aug-30;5.618;-3.2089;0.262169016;0.098052597;-0.05600587;0.260500653;0.02562494;0.261757956
2026-Aug-31;10.4762;-3.1039;0.227084037;0.182844183;-0.054173275;0.222971082;0.041229454;0.226750902
2026-Sep-01;17.2276;-2.9211;0.188413131;0.300678342;-0.050982813;0.179726297;0.055729469;0.188168317
2026-Sep-02;27.7618;-2.5562;0.145194726;0.484534816;-0.044614106;0.128353767;0.067563939;0.145050251
2026-Sep-03;48.2686;-1.6117;0.096451668;0.842445995;-0.028129472;0.064176635;0.071950848;0.096413511
2026-Sep-04;111.9136;1.9638;0.049607572;1.953260798;0.034274776;-0.01850307;0.04599628;0.049578437
2026-Sep-05;220.3769;2.0068;0.070384696;3.8463025;0.035025267;-0.053586144;-0.045568143;0.070341528
2026-Sep-06;254.1811;0.143;0.121110599;4.436297091;0.002495821;-0.03301436;-0.11652355;0.121110222
2026-Sep-07;268.365;-0.6932;0.16705241;4.683852847;-0.012098622;-0.004766034;-0.166972177;0.167040184
2026-Sep-08;276.6517;-1.1653;0.207880704;4.828483046;-0.020338322;0.024074561;-0.206438682;0.207837711
2026-Sep-09;282.319;-1.4746;0.244677064;4.927396091;-0.025736625;0.052185634;-0.238964181;0.244596035
2026-Sep-10;286.5573;-1.6966;0.278254526;5.001368381;-0.029611256;0.07926057;-0.26659984;0.278132545
2026-Sep-11;289.9137;-1.8659;0.309183032;5.059948612;-0.032566099;0.105253255;-0.290541827;0.309019094
2026-Sep-12;292.6793;-2.0006;0.337872029;5.108217437;-0.034917057;0.13019483;-0.311556881;0.337666083
2026-Sep-13;295.0252;-2.1112;0.364625612;5.149161116;-0.036847391;0.154138074;-0.330170955;0.364378108
2026-Sep-14;297.0598;-2.2042;0.389676564;5.184671585;-0.038470547;0.177140578;-0.346762771;0.389388243
2026-Sep-15;298.8556;-2.284;0.41320772;5.216014208;-0.03986332;0.1992572;-0.361615833;0.412879452
2026-Sep-16;300.4633;-2.3535;0.435365808;5.244073866;-0.041076324;0.22053834;-0.374948793;0.434998571
2026-Sep-17;301.9195;-2.4149;0.45627074;5.269489351;-0.042147956;0.241028524;-0.386934918;0.455865528
2026-Sep-18;303.2515;-2.4697;0.476022019;5.292737137;-0.043104397;0.260767632;-0.397714031;0.475579865
2026-Sep-19;304.4802;-2.519;0.494703303;5.314181997;-0.043964844;0.279791506;-0.407400703;0.494225272
2026-Sep-20;305.6218;-2.5639;0.512385717;5.334106676;-0.044748497;0.298131248;-0.416090756;0.511872795
2026-Sep-21;306.6892;-2.6048;0.529130317;5.35273632;-0.045462336;0.315814961;-0.423864995;0.528583601
2026-Sep-22;307.6929;-2.6425;0.544989952;5.37025419;-0.046120325;0.332868322;-0.4307916;0.544410435
2026-Sep-23;308.6413;-2.6774;0.560010704;5.386806893;-0.046729445;0.349312902;-0.436930393;0.559399384
2026-Sep-24;309.5415;-2.7098;0.574233005;5.402518347;-0.047294932;0.365169161;-0.442332459;0.573590899
2026-Sep-25;310.3993;-2.7401;0.587692522;5.417489781;-0.047823767;0.380454266;-0.447043315;0.587020591
2026-Sep-26;311.2198;-2.7685;0.600420872;5.431810207;-0.04831944;0.395185213;-0.451101795;0.599720087
2026-Sep-27;312.0072;-2.7952;0.612446191;5.44555293;-0.048785443;0.409376037;-0.454543269;0.611717519
2026-Sep-28;312.7651;-2.8204;0.623793606;5.45878078;-0.049225266;0.423039214;-0.457399349;0.623037993
2026-Sep-29;313.4967;-2.8443;0.634485619;5.471549609;-0.0496424;0.436186556;-0.459697747;0.633703977
2026-Sep-30;314.2049;-2.8669;0.64454243;5.483910031;-0.050036844;0.448829555;-0.461462592;0.643735733
2026-Oct-01;314.8919;-2.8885;0.653982203;5.495900443;-0.050413835;0.460975533;-0.462718269;0.653151313
2026-Oct-02;315.56;-2.9091;0.662821291;5.507560988;-0.050773373;0.472633964;-0.4634842;0.661967119
2026-Oct-03;316.2111;-2.9287;0.671074428;5.518924826;-0.051115458;0.483812069;-0.463779202;0.670197931
2026-Oct-04;316.847;-2.9476;0.67875489;5.530023375;-0.051445325;0.494516878;-0.46361947;0.677856884
2026-Oct-05;317.4692;-2.9657;0.685874631;5.540882814;-0.05176123;0.504753728;-0.463020989;0.68495603
2026-Oct-06;318.0791;-2.9831;0.692444403;5.551527577;-0.052064917;0.514527477;-0.461997997;0.691506091
2026-Oct-07;318.678;-2.9998;0.698473858;5.561980354;-0.052356387;0.523842513;-0.460563394;0.697516751
2026-Oct-08;319.2672;-3.016;0.70397163;5.572263834;-0.05263913;0.5327033;-0.458727956;0.702996546
2026-Oct-09;319.8476;-3.0316;0.708945417;5.582393725;-0.052911402;0.541111329;-0.45650449;0.707953261
2026-Oct-10;320.4204;-3.0467;0.713402037;5.592390971;-0.053174946;0.549070406;-0.453901353;0.712393676
2026-Oct-11;320.9865;-3.0613;0.717347488;5.602271279;-0.053429764;0.556581925;-0.450928335;0.716323811
2026-Oct-12;321.5469;-3.0754;0.720786994;5.612052105;-0.053675856;0.563647941;-0.447593004;0.719748914
2026-Oct-13;322.1023;-3.0892;0.723725042;5.621745663;-0.053916711;0.570267865;-0.443904657;0.722673358
2026-Oct-14;322.6536;-3.1026;0.726165419;5.631367663;-0.054150585;0.576442598;-0.439869772;0.725101017
2026-Oct-15;323.2016;-3.1156;0.728111237;5.640932068;-0.054377478;0.582171912;-0.435494879;0.727035023
2026-Oct-16;323.747;-3.1282;0.729564956;5.650451093;-0.05459739;0.587454481;-0.430786744;0.728477855
2026-Oct-17;324.2907;-3.1406;0.7305284;5.659940449;-0.05481381;0.592289979;-0.42574932;0.729431219
2026-Oct-18;324.8334;-3.1526;0.731002771;5.66941235;-0.05502325;0.596676342;-0.42038816;0.729896474
2026-Oct-19;325.3756;-3.1644;0.730988658;5.678875526;-0.055229199;0.600609351;-0.414710248;0.729874087
2026-Oct-20;325.9183;-3.1758;0.730486039;5.688347428;-0.055428166;0.604088134;-0.408717088;0.729364196
2026-Oct-21;326.4622;-3.187;0.729494282;5.697840273;-0.055623643;0.607108768;-0.402412779;0.728366049
2026-Oct-22;327.0078;-3.198;0.72801214;5.70736279;-0.055815629;0.609665422;-0.395803365;0.726878416
2026-Oct-23;327.5561;-3.2087;0.726037745;5.71693243;-0.05600238;0.611755119;-0.388889426;0.724899519
2026-Oct-24;328.1078;-3.2192;0.723568591;5.726561411;-0.056185639;0.613371866;-0.381674518;0.722426801
2026-Oct-25;328.6636;-3.2295;0.720601519;5.736261951;-0.056365408;0.614508912;-0.374162199;0.719457125
2026-Oct-26;329.2245;-3.2395;0.717132693;5.746051503;-0.056539941;0.615160612;-0.366352892;0.715986746
2026-Oct-27;329.7912;-3.2494;0.713157574;5.755942284;-0.056712729;0.615318155;-0.358250248;0.712011005
2026-Oct-28;330.3647;-3.259;0.708670886;5.765951747;-0.05688028;0.614973788;-0.349855068;0.70752479
2026-Oct-29;330.9459;-3.2684;0.703666573;5.776095601;-0.057044341;0.614117718;-0.341169439;0.702521998
2026-Oct-30;331.5359;-3.2777;0.698137757;5.786393044;-0.057206657;0.612740017;-0.332193745;0.696995705
2026-Oct-31;332.1358;-3.2867;0.692076676;5.796863274;-0.057363737;0.610829429;-0.322929037;0.690938315
2026-Nov-01;332.7468;-3.2955;0.685474625;5.807527235;-0.057517325;0.608373449;-0.313375908;0.68434108
2026-Nov-02;333.3702;-3.3042;0.67832188;5.818407618;-0.057669169;0.605358304;-0.303534765;0.677194234
2026-Nov-03;334.0074;-3.3126;0.670607605;5.829528856;-0.057815777;0.601768928;-0.293406113;0.66948711
2026-Nov-04;334.6601;-3.3208;0.662319758;5.84092062;-0.057958894;0.597589352;-0.2829885;0.661207626
2026-Nov-05;335.3299;-3.3287;0.653444964;5.852610835;-0.058096775;0.592800677;-0.272283137;0.652342509
2026-Nov-06;336.0187;-3.3364;0.643968382;5.864632663;-0.058231165;0.587382568;-0.261289892;0.642876884
2026-Nov-07;336.7289;-3.3439;0.633873536;5.877027992;-0.058362065;0.581313825;-0.250005762;0.632794315
2026-Nov-08;337.4628;-3.351;0.623142128;5.889836963;-0.058485983;0.574569218;-0.238431531;0.622076669
2026-Nov-09;338.2233;-3.3579;0.611753806;5.903110192;-0.058606411;0.567121734;-0.226565032;0.610703508
2026-Nov-10;339.0135;-3.3643;0.599685894;5.916901784;-0.058718112;0.558940685;-0.214406137;0.598652387
2026-Nov-11;339.8371;-3.3704;0.586913067;5.931276315;-0.058824577;0.549991978;-0.201953404;0.585897903
2026-Nov-12;340.6985;-3.376;0.573406962;5.946310582;-0.058922316;0.540237906;-0.189204502;0.572411861
2026-Nov-13;341.6027;-3.3811;0.5591357;5.962091849;-0.059011327;0.529635245;-0.176158476;0.558162433
2026-Nov-14;342.5556;-3.3855;0.544063304;5.978723091;-0.059088122;0.518135084;-0.162814748;0.543113807
2026-Nov-15;343.5645;-3.3892;0.528148979;5.996331718;-0.059152699;0.505682213;-0.149170888;0.527225241
2026-Nov-16;344.6379;-3.392;0.511346214;6.015066082;-0.059201568;0.492212429;-0.135227664;0.510450386
2026-Nov-17;345.7864;-3.3936;0.493601635;6.035111189;-0.059229493;0.477651996;-0.12098518;0.492736078
2026-Nov-18;347.0231;-3.3938;0.474853555;6.056695675;-0.059232984;0.461914607;-0.106445251;0.474020776
2026-Nov-19;348.3646;-3.3923;0.455030066;6.080109267;-0.059206804;0.44489865;-0.091611075;0.454232757
2026-Nov-20;349.8321;-3.3885;0.43404653;6.105721974;-0.059140482;0.426482764;-0.076489713;0.433287692
2026-Nov-21;351.4536;-3.3817;0.411802194;6.134022488;-0.059021799;0.406520375;-0.061091485;0.411085131
2026-Nov-22;353.2665;-3.371;0.388175525;6.165663562;-0.058835049;0.384830973;-0.045435375;0.387503872
2026-Nov-23;355.3228;-3.3547;0.363017637;6.201552767;-0.05855056;0.361188764;-0.029550425;0.362395572
2026-Nov-24;357.697;-3.3305;0.33614276;6.242990375;-0.058128191;0.335303979;-0.013484784;0.335575026
2026-Nov-25;0.5007;-3.2946;0.307313985;0.008738864;-0.057501618;0.306794353;0.002681102;0.306806068
2026-Nov-26;3.9114;-3.2404;0.27622123;0.068266808;-0.056555649;0.275137229;0.018811973;0.275779595
2026-Nov-27;8.2319;-3.1552;0.242446043;0.143673759;-0.055068629;0.239584305;0.034660798;0.242078521
2026-Nov-28;14.0361;-3.0127;0.205404593;0.244976159;-0.052581534;0.198996439;0.04974858;0.205120706
2026-Nov-29;22.5874;-2.747;0.16426349;0.394224499;-0.047944195;0.151489333;0.06301984;0.164074734
2026-Nov-30;37.4328;-2.1447;0.117932004;0.653325608;-0.037432076;0.093580289;0.071632458;0.117849393
2026-Dec-01;73.9295;-0.1578;0.067149116;1.290313189;-0.00275413;0.018588144;0.064524805;0.067148862
2026-Dec-02;185.7386;3.2066;0.051643661;3.241750118;0.055965728;-0.051304393;-0.00515577;0.051562804
2026-Dec-03;243.9973;0.7409;0.099782236;4.258556251;0.012931144;-0.043742222;-0.089674121;0.099773894
2026-Dec-04;263.3899;-0.4022;0.148142029;4.597020971;-0.007019714;-0.017052543;-0.147153628;0.148138379
2026-Dec-05;273.5489;-0.9909;0.191012469;4.77432897;-0.017294468;0.011821978;-0.19061766;0.190983904
2026-Dec-06;280.123;-1.3563;0.229412149;4.889068661;-0.023671901;0.040310622;-0.225777549;0.229347875
2026-Dec-07;284.8806;-1.6099;0.264281245;4.972104445;-0.028098056;0.067842106;-0.255317248;0.264176927
2026-Dec-08;288.5674;-1.7988;0.296282066;5.036451244;-0.031394983;0.094295645;-0.280722104;0.296136064
2026-Dec-09;291.559;-1.9466;0.325884193;5.088664514;-0.033974579;0.119680015;-0.302910324;0.325696132
2026-Dec-10;294.0678;-2.0665;0.353431506;5.132451334;-0.036067229;0.144041774;-0.32249554;0.353201651
2026-Dec-11;296.2247;-2.1664;0.379184013;5.170096341;-0.037810813;0.167438854;-0.339910704;0.378912993
2026-Dec-12;298.1152;-2.2514;0.403343812;5.20309179;-0.039294343;0.189927389;-0.355475389;0.403032462
